my_id,유형
A050275,택시사고
A066274,택시사고
A052717,택시사고
A025021,택시사고
A005569,택시사고
A061392,택시사고
A065142,택시사고
A023648,택시사고
A043638,택시사고
A051984,택시사고
A012241,택시사고
A004179,택시사고
A055149,택시사고
A062856,택시사고
A029635,택시사고
A018976,택시사고
A001022,택시사고
A009675,택시사고
A032728,택시사고
A031987,택시사고
A017660,택시사고
A060384,택시사고
A014664,택시사고
A037859,택시사고
A060893,택시사고
A069965,택시사고
A022015,택시사고
A048819,택시사고
A010238,택시사고
A060159,택시사고
A008498,택시사고
A009392,택시사고
A000686,택시사고
A000095,택시사고
A062454,택시사고
A055807,택시사고
A064636,택시사고
A031928,택시사고
A015912,택시사고
A070596,택시사고
A019220,택시사고
A013776,택시사고
A031184,택시사고
A060616,택시사고
A029196,택시사고
A058629,택시사고
A036589,택시사고
A013825,택시사고
A010768,택시사고
A060158,택시사고
A063503,택시사고
A038904,택시사고
A006203,택시사고
A034284,택시사고
A044418,택시사고
A013537,택시사고
A069819,택시사고
A004559,택시사고
A026803,택시사고
A009055,택시사고
A027690,택시사고
A009845,택시사고
A070137,택시사고
A069484,택시사고
A058965,택시사고
A040544,택시사고
A021882,택시사고
A008146,택시사고
A068423,택시사고
A011733,택시사고
A060030,택시사고
A039493,택시사고
A028108,택시사고
A021350,택시사고
A057264,택시사고
A031491,택시사고
A024529,택시사고
A004313,택시사고
A055456,택시사고
A036692,택시사고
A027303,택시사고
A032655,택시사고
A004887,택시사고
A004817,택시사고
A040465,택시사고
A041589,택시사고
A000783,택시사고
A068908,택시사고
A064469,택시사고
A072414,택시사고
A024185,택시사고
A044819,택시사고
A056074,택시사고
A017258,택시사고
A053027,택시사고
A000203,택시사고
A040865,택시사고
A021648,택시사고
A039095,택시사고
A044504,택시사고
A072246,택시사고
A031117,택시사고
A037028,택시사고
A068739,택시사고
A063460,택시사고
A069708,택시사고
A004896,택시사고
A012757,택시사고
A055162,택시사고
A071203,택시사고
A043148,택시사고
A036938,택시사고
A058918,택시사고
A067504,택시사고
A046091,택시사고
A004669,택시사고
A010895,택시사고
A043449,택시사고
A068680,택시사고
A054323,택시사고
A029368,택시사고
A004324,택시사고
A065865,택시사고
A058466,택시사고
A014303,택시사고
A052191,택시사고
A052468,택시사고
A028210,택시사고
A033522,택시사고
A005618,택시사고
A000336,택시사고
A045695,택시사고
A031034,택시사고
A069515,택시사고
A067663,택시사고
A024224,택시사고
A008998,택시사고
A034904,택시사고
A027546,택시사고
A069398,택시사고
A013791,택시사고
A069966,택시사고
A037230,택시사고
A035809,택시사고
A054522,택시사고
A041552,택시사고
A063959,택시사고
A035740,택시사고
A051299,택시사고
A009540,택시사고
A034390,택시사고
A027138,택시사고
A036775,택시사고
A065858,택시사고
A073558,택시사고
A034745,택시사고
A025367,택시사고
A007780,택시사고
A033109,택시사고
A010105,택시사고
A032391,택시사고
A046237,택시사고
A004321,택시사고
A072881,택시사고
A020181,택시사고
A031285,택시사고
A061078,택시사고
A016067,택시사고
A017654,택시사고
A064195,택시사고
A003594,택시사고
A046596,택시사고
A062347,택시사고
A044404,택시사고
A021958,택시사고
A039973,택시사고
A044390,택시사고
A059855,택시사고
A074333,택시사고
A028225,택시사고
A068707,택시사고
A069664,택시사고
A060203,택시사고
A070750,택시사고
A039337,택시사고
A011666,택시사고
A063080,택시사고
A047474,택시사고
A008390,택시사고
A026826,택시사고
A024088,택시사고
A001780,택시사고
A041355,택시사고
A018884,택시사고
A006588,택시사고
A057138,택시사고
A016012,택시사고
A040630,택시사고
A001728,택시사고
A004455,택시사고
A003096,택시사고
A023064,택시사고
A039134,택시사고
A044482,택시사고
A067292,택시사고
A036839,택시사고
A036663,택시사고
A009072,택시사고
A037576,택시사고
A056939,택시사고
A032794,택시사고
A060859,택시사고
A054084,택시사고
A011384,택시사고
A033753,택시사고
A038319,택시사고
A007420,택시사고
A073246,택시사고
A010020,택시사고
A068504,택시사고
A028931,택시사고
A061413,택시사고
A002699,택시사고
A070933,택시사고
A054798,택시사고
A055037,택시사고
A056411,택시사고
A023640,택시사고
A058923,택시사고
A042847,택시사고
A069043,택시사고
A028627,택시사고
A019103,택시사고
A021315,택시사고
A059565,택시사고
A052206,택시사고
A062193,택시사고
A026145,택시사고
A065307,택시사고
A041248,택시사고
A004059,택시사고
A073086,택시사고
A031186,택시사고
A057080,택시사고
A044287,택시사고
A005629,택시사고
A062015,택시사고
A061489,택시사고
A051881,택시사고
A060790,택시사고
A010956,택시사고
A064920,택시사고
A069410,택시사고
A064091,택시사고
A008974,택시사고
A009834,택시사고
A031787,택시사고
A007445,택시사고
A031938,택시사고
A035402,택시사고
A010543,택시사고
A037747,택시사고
A016164,택시사고
A035538,택시사고
A058683,택시사고
A037250,택시사고
A062887,택시사고
A061088,택시사고
A022305,택시사고
A019151,택시사고
A044266,택시사고
A036262,택시사고
A053073,택시사고
A030215,택시사고
A035072,택시사고
A063368,택시사고
A028522,택시사고
A047902,택시사고
A035995,택시사고
A016875,택시사고
A044339,택시사고
A016279,택시사고
A006233,택시사고
A047156,택시사고
A013867,택시사고
A056668,택시사고
A060021,택시사고
A027720,택시사고
A018231,택시사고
A066318,택시사고
A068619,택시사고
A065687,택시사고
A022360,택시사고
A034816,택시사고
A022178,택시사고
A052917,택시사고
A068234,택시사고
A059960,택시사고
A034106,택시사고
A009843,택시사고
A026497,택시사고
A036523,택시사고
A060484,택시사고
A069871,택시사고
A041883,택시사고
A059070,택시사고
A061477,택시사고
A031935,택시사고
A074483,택시사고
A018222,택시사고
A006186,택시사고
A059738,택시사고
A062539,택시사고
A005725,택시사고
A066153,택시사고
A005990,택시사고
A059916,택시사고
A029461,택시사고
A033737,택시사고
A033132,택시사고
A023886,택시사고
A029252,택시사고
A037123,택시사고
A035394,택시사고
A031311,택시사고
A037455,택시사고
A054887,택시사고
A059700,택시사고
A034801,택시사고
A048203,택시사고
A063599,택시사고
A056528,택시사고
A065245,택시사고
A060953,택시사고
A057919,택시사고
A020520,택시사고
A002671,택시사고
A024108,택시사고
A027908,택시사고
A015669,택시사고
A060453,택시사고
A032662,택시사고
A071011,택시사고
A035433,택시사고
A059835,택시사고
A021930,택시사고
A045696,택시사고
A049158,택시사고
A027255,택시사고
A004974,택시사고
A043721,택시사고
A031566,택시사고
A029087,택시사고
A048326,택시사고
A008000,택시사고
A022342,택시사고
A055560,택시사고
A033944,택시사고
A054925,택시사고
A063831,택시사고
A029910,택시사고
A057714,택시사고
A071977,택시사고
A009118,택시사고
A050777,택시사고
A055980,택시사고
A062499,택시사고
A069128,택시사고
A049140,택시사고
A008289,택시사고
A046196,택시사고
A050974,택시사고
A025951,택시사고
A057304,택시사고
A054928,택시사고
A021701,택시사고
A042641,택시사고
A013757,택시사고
A009469,택시사고
A043313,택시사고
A008692,택시사고
A026659,택시사고
A058459,택시사고
A070336,택시사고
A058682,택시사고
A064885,택시사고
A057608,택시사고
A074237,택시사고
A033229,택시사고
A062085,택시사고
A010975,택시사고
A007607,택시사고
A050347,택시사고
A053841,택시사고
A008825,택시사고
A016055,택시사고
A061813,택시사고
A012704,택시사고
A041224,택시사고
A042296,택시사고
A006143,택시사고
A046382,택시사고
A067007,택시사고
A063171,택시사고
A046511,택시사고
A055438,택시사고
A004450,택시사고
A009373,택시사고
A008257,택시사고
A070527,택시사고
A055611,택시사고
A071259,택시사고
A012897,택시사고
A030740,택시사고
A072816,택시사고
A033127,택시사고
A025674,택시사고
A022263,택시사고
A041891,택시사고
A014812,택시사고
A044685,택시사고
A008383,택시사고
A044170,택시사고
A000907,택시사고
A012639,택시사고
A057842,택시사고
A039849,택시사고
A021409,택시사고
A020752,택시사고
A022955,택시사고
A029906,택시사고
A008820,택시사고
A062871,택시사고
A035958,택시사고
A022782,택시사고
A059410,택시사고
A018924,택시사고
A023397,택시사고
A058702,택시사고
A062721,택시사고
A009756,택시사고
A053916,택시사고
A001377,택시사고
A019165,택시사고
A007205,택시사고
A049959,택시사고
A061449,택시사고
A015769,택시사고
A025359,택시사고
A073037,택시사고
A044931,택시사고
A032734,택시사고
A051576,택시사고
A011126,택시사고
A006294,택시사고
A044747,택시사고
A026518,택시사고
A065275,택시사고
A034831,택시사고
A019376,택시사고
A001694,택시사고
A026479,택시사고
A063588,택시사고
A024632,택시사고
A047048,택시사고
A011631,택시사고
A049542,택시사고
A005020,택시사고
A056933,택시사고
A024311,택시사고
A036947,택시사고
A029856,택시사고
A024785,택시사고
A047947,택시사고
A045188,택시사고
A058016,택시사고
A030569,택시사고
A045182,택시사고
A044535,택시사고
A056889,택시사고
A010946,택시사고
A059376,택시사고
A027098,택시사고
A045216,택시사고
A042180,택시사고
A074329,택시사고
A051729,택시사고
A071722,택시사고
A022242,택시사고
A057372,택시사고
A074334,택시사고
A032614,택시사고
A027232,택시사고
A058627,택시사고
A027212,택시사고
A031113,택시사고
A069917,택시사고
A018765,택시사고
A035271,택시사고
A070869,택시사고
A038312,택시사고
A021365,택시사고
A026657,택시사고
A055233,택시사고
A050391,택시사고
A016669,택시사고
A048438,택시사고
A016450,택시사고
A055578,택시사고
A007273,택시사고
A007520,택시사고
A009085,택시사고
A066919,택시사고
A067173,택시사고
A004443,택시사고
A072645,택시사고
A018693,택시사고
A039876,택시사고
A070070,택시사고
A010269,택시사고
A067220,택시사고
A043315,택시사고
A020169,택시사고
A026233,택시사고
A024491,택시사고
A007321,택시사고
A030654,택시사고
A065251,택시사고
A055011,택시사고
A015832,택시사고
A072161,택시사고
A062819,택시사고
A044225,택시사고
A060249,택시사고
A031704,택시사고
A014738,택시사고
A003386,택시사고
A013705,택시사고
A005114,택시사고
A003806,택시사고
A074343,택시사고
A016422,택시사고
A008689,택시사고
A022721,택시사고
A059993,택시사고
A046337,택시사고
A018437,택시사고
A073506,택시사고
A071138,택시사고
A009808,택시사고
A030224,택시사고
A003423,택시사고
A010340,택시사고
A008272,택시사고
A007459,택시사고
A049680,택시사고
A031018,택시사고
A015014,택시사고
A009095,택시사고
A072491,택시사고
A069055,택시사고
A036158,택시사고
A054894,택시사고
A020226,택시사고
A003019,택시사고
A003525,택시사고
A023668,택시사고
A051325,택시사고
A003355,택시사고
A001885,택시사고
A004131,택시사고
A021633,택시사고
A047342,택시사고
A067784,택시사고
A031710,택시사고
A018345,택시사고
A070462,택시사고
A003115,택시사고
A071676,택시사고
A004256,택시사고
A061853,택시사고
A074129,택시사고
A044584,택시사고
A028100,택시사고
A027179,택시사고
A002987,택시사고
A070609,택시사고
A004412,택시사고
A011717,택시사고
A050048,택시사고
A058988,택시사고
A041178,택시사고
A018314,택시사고
A057760,택시사고
A004594,택시사고
A048770,택시사고
A005676,택시사고
A013206,택시사고
A055505,택시사고
A072999,택시사고
A063993,택시사고
A047447,택시사고
A039102,택시사고
A044495,택시사고
A043864,택시사고
A035477,택시사고
A059595,택시사고
A028621,택시사고
A008988,택시사고
A040576,택시사고
A014266,택시사고
A010977,택시사고
A026783,택시사고
A013320,택시사고
A002947,택시사고
A045060,택시사고
A014686,택시사고
A038364,택시사고
A021375,택시사고
A035357,택시사고
A005876,택시사고
A008724,택시사고
A036710,택시사고
A010060,택시사고
A059252,택시사고
A004637,택시사고
A043540,택시사고
A048902,택시사고
