STU_ID,X1SEX,X1RACE,X1STDOB,X1TXMTH,X1TXMSEM,X1TXMSCR,X1TXMTSCOR,X1TXMPROF1,X1TXMPROF2,X1TXMPROF3,X1TXMPROF4,X1TXMPROF5,X1PAR1EDU,X1PAR1EMP,X1PAR1OCC2,X1PAR1RACE,X1P2RELATION,X1PAR2EDU,X1PAR2OCC2,X1PAREDU,X1PARPATTERN,X1MOMEDU,X1MOMEMP,X1MOMOCC2,X1MOMRACE,X1DADEDU,X1DADOCC2,X1HHNUMBER,X1FAMINCOME,X1SES,X1SESQ5,X1SES_U,X1SESQ5_U,X1MTHID,X1MTHUTI,X1MTHEFF,X1MTHINT,X1SCIID,X1SCIUTI,X1SCIEFF,X1SCIINT,X1SCHOOLBEL,X1SCHOOLENG,X1STUEDEXPCT,X1PAREDEXPCT,X1TMLINK,X1TMCRSLINK,X1TMCOMM,X1TMEFF,X1TMEXP,X1TMPRINC,X1TMRESP,X1TSLINK,X1TSCRSLINK,X1TSCOMM,X1TSEFF,X1TSEXP,X1TSPRINC,X1TSRESP,X1LOCALE,X1REGION,X1SCHOOLCLI,X1COUPERTEA,X1COUPERCOU,X1COUPERPRI,X1AQSTAT,birthyear,birthmonth,X1STU30OCC2
10115,1,8,199407.0,0.7819,0.233,49.9111,58.8679,0.9997,0.9621,0.879,0.2841,0.0957,2.0,4.0,11.0,8.0,6.0,2.0,41.0,2.0,2.0,2.0,4.0,11.0,8.0,2.0,41.0,6.0,7.0,-0.0649,3,-0.0031,3,0.6,-0.3,0.1,0.19,0.91,-0.89,0.25,0.49,-0.39,0.1,11,2.0,1,1,-0.23,-1.44,-0.92,-0.11,-0.13,1,1,1.25,0.89,1.37,-0.13,-0.13,1,3,-0.79,-1.09,-2.13,-1.25,1,4,7,11
10120,1,5,199406.0,-0.2951,0.2671,35.8115,47.6869,0.9714,0.5208,0.177,0.0583,0.0512,2.0,4.0,53.0,4.0,2.0,1.0,45.0,2.0,1.0,2.0,4.0,53.0,4.0,1.0,45.0,3.0,3.0,-0.7924,1,-0.8776,1,-0.57,1.31,0.55,0.49,0.27,0.28,-0.05,0.16,0.49,0.63,4,11.0,1,1,-3.05,-0.88,-0.42,-0.33,-0.62,1,2,0.16,0.63,0.78,-0.13,1.4,2,4,0.48,0.02,0.05,-0.76,1,4,6,11
10122,2,2,199506.0,0.5369,0.226,46.9503,56.3244,0.999,0.9269,0.7449,0.1751,0.0753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2871,4,0.2693,4,0.6,-1.33,1.62,0.0,0.91,0.1,0.25,0.16,1.34,1.39,10,0.0,1,1,-0.03,0.2,-0.97,-0.11,-0.13,9,9,0.01,0.17,0.16,-0.13,-0.13,2,3,-0.68,1.36,1.15,1.1,1,5,6,0
10124,2,8,199504.0,-0.1491,0.2568,37.9955,49.2027,0.9839,0.6369,0.2426,0.0658,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3555,4,0.3595,4,0.6,1.31,0.1,1.69,0.91,1.27,0.69,0.93,0.52,1.09,11,0.0,1,1,-0.03,0.94,1.29,-0.71,0.95,1,8,-0.76,-0.97,-0.67,-0.29,-0.13,2,3,-0.31,-1.09,-1.38,-1.11,1,5,4,0
10127,2,3,199508.0,-0.1159,0.2512,38.4773,49.547,0.9859,0.6607,0.2604,0.0679,0.0535,2.0,4.0,43.0,3.0,2.0,2.0,51.0,2.0,1.0,2.0,4.0,43.0,3.0,2.0,51.0,3.0,4.0,-0.4293,2,-0.5238,2,-0.57,0.9,-0.41,-0.36,-0.33,0.28,0.25,-1.44,-0.26,-0.15,8,10.0,1,8,-1.07,-1.37,-1.34,-1.1,-2.23,1,1,0.15,2.11,0.98,1.26,-0.42,2,3,-1.71,-0.54,0.61,0.4,1,5,8,0
10130,2,8,199409.0,-0.999,0.2807,25.8174,40.3799,0.7054,0.1081,0.0512,0.0421,0.0474,2.0,4.0,43.0,8.0,0.0,0.0,0.0,2.0,7.0,2.0,4.0,43.0,8.0,0.0,0.0,2.0,2.0,-0.7751,1,-0.8941,1,-0.57,0.11,-0.97,-1.43,-1.57,0.1,-1.74,-2.15,1.09,0.96,2,10.0,1,2,-0.55,2.2,1.09,1.0,1.81,1,1,-0.44,1.43,1.37,1.48,0.66,2,2,-0.56,-0.8,-0.08,0.35,1,4,9,1
10131,1,5,199502.0,2.3919,0.2716,67.0453,75.5809,1.0,0.9997,0.9999,0.9857,0.827,2.0,2.0,43.0,8.0,2.0,5.0,19.0,5.0,1.0,2.0,2.0,43.0,8.0,5.0,19.0,3.0,6.0,0.5592,5,0.4577,4,1.76,0.27,1.62,-0.22,0.31,0.71,1.09,1.38,1.23,0.48,10,10.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,2,4,-0.61,0.81,-0.15,0.0,1,5,2,4
10132,2,8,199412.0,0.6435,0.2313,48.2434,57.4303,0.9994,0.9448,0.8115,0.2155,0.0828,4.0,4.0,11.0,8.0,0.0,0.0,0.0,4.0,7.0,4.0,4.0,11.0,8.0,0.0,0.0,6.0,3.0,0.3202,4,0.1953,4,-0.57,-0.3,-0.17,0.19,-0.33,-0.47,-0.05,0.16,-0.39,-0.2,6,6.0,1,1,-0.12,1.28,0.5,0.7,0.3,8,8,0.01,0.17,0.16,-0.13,-0.13,2,2,-0.22,0.78,1.15,1.1,2,4,12,5
10137,1,8,199503.0,0.4609,0.2956,46.0209,55.5352,0.9987,0.9111,0.6904,0.152,0.0709,3.0,4.0,43.0,8.0,2.0,2.0,47.0,3.0,1.0,3.0,4.0,43.0,8.0,2.0,47.0,5.0,2.0,-0.4726,2,-0.5075,2,-1.73,-0.3,-0.17,-1.33,-1.57,0.1,0.25,0.16,-0.64,-0.66,5,2.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,9,9,0.01,0.17,0.16,-0.13,-0.13,4,3,-0.23,0.66,1.15,1.1,1,5,3,6
10138,1,3,199505.0,-0.3434,0.2529,35.0719,47.1855,0.9656,0.4797,0.1595,0.0562,0.0508,5.0,2.0,11.0,3.0,1.0,2.0,0.0,5.0,1.0,2.0,1.0,0.0,3.0,5.0,11.0,6.0,1.0,-0.1636,3,-0.0691,3,1.16,0.9,0.1,1.32,0.27,-0.33,-0.05,0.54,1.0,0.23,4,8.0,1,1,-0.71,-0.3,-0.08,-0.23,0.3,8,8,0.01,0.17,0.16,-0.13,-0.13,1,1,-1.12,0.03,0.26,0.2,1,5,5,3
10140,2,5,199411.0,-0.223,0.267,36.9008,48.4349,0.9784,0.5802,0.2068,0.0617,0.0521,2.0,4.0,31.0,3.0,0.0,0.0,0.0,2.0,7.0,2.0,4.0,31.0,3.0,0.0,0.0,4.0,2.0,-0.6665,2,-0.7833,1,-0.57,-0.3,0.1,-0.16,0.31,-0.89,0.25,0.16,-0.88,1.09,8,4.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,3,8,0.01,0.17,0.16,-0.13,-0.13,2,1,1.14,1.56,1.15,1.1,1,4,11,8
10141,1,3,199409.0,-0.3824,0.2685,34.4716,46.7809,0.9602,0.4463,0.1468,0.0548,0.0504,2.0,2.0,51.0,3.0,0.0,0.0,0.0,2.0,7.0,2.0,2.0,51.0,3.0,0.0,0.0,2.0,3.0,-0.6333,2,-0.7506,1,-1.73,-0.7,-2.04,0.19,-0.33,-1.32,0.38,0.16,0.08,0.23,6,6.0,1,2,-0.31,0.77,-0.7,1.27,-0.58,8,8,0.01,0.17,0.16,-0.13,-0.13,2,2,-0.22,0.78,1.15,1.1,2,4,9,3
10142,1,4,199408.0,-1.5552,0.3388,20.4205,34.6057,0.2413,0.0389,0.033,0.0385,0.0465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9297,1,-0.9215,1,-0.57,-0.07,0.02,-1.68,0.27,0.23,0.25,-1.44,-0.89,-1.62,2,0.0,1,8,-0.03,0.2,0.3,-0.11,-0.13,1,1,0.59,-0.45,0.16,0.8,0.16,1,3,-2.24,-1.38,-1.5,-1.25,2,4,8,1
10145,1,6,199503.0,-0.3298,0.284,35.2811,47.3269,0.9674,0.4913,0.1642,0.0568,0.0509,3.0,3.0,29.0,8.0,2.0,2.0,41.0,3.0,1.0,3.0,3.0,29.0,8.0,2.0,41.0,4.0,3.0,0.0676,4,-0.0235,3,-0.57,-0.13,0.1,0.19,-0.33,0.1,0.25,0.16,0.77,0.29,10,6.0,3,2,0.02,1.06,0.3,-0.11,0.08,3,2,-0.83,0.89,-0.64,-0.13,-0.13,2,3,-0.41,-0.6,-0.02,-0.34,1,5,3,6
10146,2,6,199404.0,-0.9849,0.2381,25.9831,40.5263,0.7158,0.1114,0.0521,0.0423,0.0474,4.0,4.0,11.0,3.0,0.0,0.0,0.0,4.0,7.0,4.0,4.0,11.0,3.0,0.0,0.0,3.0,2.0,0.1079,4,0.2059,4,-1.16,0.9,0.1,0.14,0.31,0.15,-0.17,0.54,-0.34,-0.07,10,2.0,1,2,-0.62,-0.84,-0.5,-0.23,-0.66,1,1,-0.38,0.28,0.16,-0.13,-0.13,1,3,-2.17,-1.35,0.26,-1.68,1,4,4,9
10147,1,8,199310.0,0.5343,0.2758,46.9175,56.2965,0.999,0.9264,0.743,0.1742,0.0751,2.0,4.0,49.0,0.0,1.0,2.0,43.0,2.0,1.0,2.0,4.0,43.0,0.0,2.0,49.0,4.0,5.0,-0.2751,3,-0.1574,3,1.16,0.9,1.62,-0.18,-0.33,0.28,-1.33,0.86,-0.59,0.1,11,4.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,3,1,-1.42,1.36,1.15,1.1,1,3,10,0
10148,1,5,199308.0,-0.7367,0.3198,29.1663,43.1023,0.8617,0.1972,0.0745,0.0457,0.0482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7937,1,-0.8041,1,0.03,1.31,0.1,0.19,-0.97,0.66,-0.46,0.56,-1.31,-0.64,10,0.0,1,1,-1.8,0.5,-0.92,-0.05,-1.48,1,8,0.01,0.17,0.16,-0.13,-0.13,2,4,-0.7,-1.09,-1.38,0.2,1,3,8,0
10150,1,8,199411.0,0.1742,0.2561,42.4289,52.5584,0.9956,0.8211,0.4601,0.0956,0.0596,3.0,4.0,29.0,6.0,2.0,5.0,49.0,5.0,1.0,3.0,4.0,29.0,6.0,5.0,49.0,5.0,2.0,0.5366,4,0.5867,5,0.6,0.9,0.1,0.1,2.15,1.69,-0.89,0.09,0.12,-1.0,10,10.0,1,1,-0.23,0.43,0.25,-0.51,-0.13,1,1,-0.45,-0.32,-0.14,0.47,-0.13,1,3,0.99,-1.38,0.68,0.35,1,4,11,0
10154,1,8,199411.0,0.7749,0.2387,49.8262,58.7944,0.9996,0.9614,0.8761,0.2801,0.095,2.0,4.0,25.0,8.0,2.0,2.0,27.0,2.0,1.0,2.0,4.0,25.0,8.0,2.0,27.0,6.0,3.0,0.2565,4,0.3747,4,0.63,0.5,0.82,0.14,0.31,1.27,0.25,-0.69,0.2,0.71,6,8.0,1,1,-0.67,0.62,-0.96,-0.23,0.04,1,1,0.48,-0.5,0.11,-0.13,-0.13,3,3,-0.07,-0.8,-1.38,-2.96,1,4,11,1
10155,1,5,199508.0,1.3227,0.2481,56.316,64.4815,1.0,0.992,0.9853,0.677,0.2078,1.0,1.0,0.0,5.0,2.0,2.0,53.0,2.0,1.0,1.0,1.0,0.0,5.0,2.0,53.0,6.0,2.0,-0.9271,1,-0.8618,1,1.76,1.31,0.95,1.35,0.91,1.13,0.25,0.54,1.59,0.1,11,10.0,1,1,1.51,0.84,1.29,-0.23,1.98,1,1,1.4,0.76,1.37,0.51,1.35,3,4,0.36,-0.31,-1.38,-1.11,1,5,8,6
10158,1,8,199406.0,0.2716,0.2381,43.6711,53.5701,0.9971,0.858,0.5393,0.1104,0.0627,5.0,3.0,29.0,8.0,2.0,4.0,49.0,5.0,1.0,5.0,3.0,29.0,8.0,4.0,49.0,3.0,5.0,0.9834,5,1.0635,5,0.6,-0.3,0.1,-0.16,0.91,0.1,0.25,0.16,0.21,1.39,10,6.0,1,1,-0.43,0.09,0.35,0.18,0.57,1,1,-1.5,0.92,-0.87,-1.53,-0.69,4,4,-0.98,0.85,1.15,0.33,1,4,6,0
10163,1,5,199412.0,1.6995,0.2382,60.6281,68.3935,1.0,0.9974,0.9972,0.8775,0.3874,3.0,4.0,43.0,5.0,2.0,3.0,51.0,3.0,1.0,3.0,4.0,43.0,5.0,3.0,51.0,6.0,5.0,-0.0505,3,-0.0329,3,0.6,-0.3,-0.69,-0.18,0.27,1.69,0.25,1.31,0.16,-0.47,8,7.0,1,1,-0.03,0.71,-0.92,-0.11,-0.13,1,1,0.34,-0.08,1.37,-2.01,-0.1,4,3,0.4,0.6,-0.34,-2.31,1,4,12,0
10164,1,2,199501.0,-0.0322,0.2786,39.6651,50.4159,0.9899,0.7156,0.3103,0.074,0.0549,4.0,1.0,0.0,2.0,2.0,7.0,29.0,7.0,1.0,4.0,1.0,0.0,2.0,7.0,29.0,6.0,11.0,1.8024,5,1.6564,5,0.03,-0.7,0.1,-0.96,0.91,0.23,0.25,0.86,1.0,-1.0,10,10.0,1,1,0.36,0.51,1.14,0.43,0.2,8,8,0.01,0.17,0.16,-0.13,-0.13,2,2,-0.44,-0.81,-0.9,-1.55,1,5,1,0
10166,1,8,199505.0,0.988,0.2437,52.3705,61.0067,0.9999,0.9787,0.9426,0.4203,0.1241,4.0,4.0,21.0,8.0,1.0,4.0,29.0,4.0,1.0,4.0,4.0,29.0,8.0,4.0,21.0,5.0,5.0,1.0753,5,1.1443,5,1.16,0.27,1.34,1.72,0.27,1.27,1.83,-0.58,1.59,-1.64,8,10.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,1,8,0.01,0.17,0.16,-0.13,-0.13,4,3,-0.31,-0.6,-0.08,-1.11,8,5,5,0
10169,1,8,199410.0,0.1185,0.2531,41.7041,51.9807,0.9945,0.7966,0.4166,0.0887,0.0582,4.0,4.0,27.0,8.0,6.0,2.0,47.0,4.0,2.0,4.0,4.0,27.0,8.0,2.0,47.0,6.0,5.0,0.1516,4,0.1609,4,-0.57,0.27,0.1,-2.46,-0.33,0.1,0.25,0.16,-0.34,1.09,8,10.0,1,1,0.79,-1.99,0.17,1.03,1.23,1,1,1.27,0.28,1.19,1.48,1.54,4,2,-0.06,-0.19,-1.38,0.11,1,4,10,4
10171,2,8,199503.0,1.5304,0.209,58.7204,66.6382,1.0,0.9957,0.994,0.8048,0.2943,4.0,3.0,29.0,8.0,0.0,0.0,0.0,4.0,7.0,4.0,3.0,29.0,8.0,0.0,0.0,2.0,4.0,0.811,5,0.8814,5,0.6,0.27,-0.17,0.49,0.91,0.84,0.25,1.32,1.34,0.9,10,10.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,1,1,0.06,0.53,-0.42,0.51,0.89,1,3,1.15,1.17,1.15,1.1,1,5,3,0
10172,2,8,199411.0,-0.8464,0.312,27.6941,41.9635,0.8063,0.1518,0.0627,0.044,0.0478,2.0,3.0,41.0,8.0,0.0,0.0,0.0,2.0,7.0,2.0,3.0,41.0,8.0,0.0,0.0,4.0,1.0,-1.3184,1,-1.4458,1,0.0,-1.33,-0.17,-0.18,-0.33,-0.89,-1.33,-1.05,-0.95,0.21,6,11.0,1,8,-0.71,-0.38,-0.92,0.66,-0.13,1,8,-1.5,-0.99,1.19,-1.2,-0.13,2,2,0.74,0.03,-0.9,-0.68,1,4,11,0
10175,1,2,199409.0,0.0383,0.2441,40.6346,51.1482,0.9924,0.7563,0.3576,0.0802,0.0563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1268,4,0.1088,4,1.76,-0.07,1.21,1.34,-0.33,1.69,1.83,1.38,-0.39,0.33,6,0.0,1,1,-1.34,0.63,-2.01,-0.23,-0.13,1,8,0.01,0.17,0.16,-0.13,-0.13,1,2,-2.05,0.32,0.2,-0.12,1,4,9,0
10176,2,8,199409.0,-0.6322,0.2824,30.6634,44.1874,0.9021,0.2548,0.0894,0.0477,0.0487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.487,2,-0.5088,2,-0.57,1.31,0.1,-0.18,0.27,-0.33,0.25,-0.23,-0.04,1.39,2,0.0,3,2,-0.81,-2.24,-1.12,0.43,-0.67,8,8,0.01,0.17,0.16,-0.13,-0.13,3,1,-0.32,-0.8,-0.33,-1.11,1,4,9,0
10177,1,8,199309.0,-1.7847,0.3298,18.8399,32.2231,0.1172,0.0272,0.0304,0.0378,0.0464,2.0,4.0,25.0,8.0,2.0,2.0,49.0,2.0,1.0,2.0,4.0,25.0,8.0,2.0,49.0,5.0,3.0,0.0301,3,-0.0595,3,-1.73,-3.51,0.1,-2.46,-1.57,0.1,0.25,0.16,0.08,-2.78,2,2.0,1,1,-0.53,0.32,-0.66,-0.56,-1.08,9,9,0.01,0.17,0.16,-0.13,-0.13,2,3,-0.68,1.36,1.15,1.1,1,3,9,15
10180,2,6,199410.0,0.2468,0.2593,43.3576,53.3125,0.9968,0.8493,0.5189,0.1063,0.0619,4.0,3.0,11.0,6.0,2.0,4.0,13.0,4.0,1.0,4.0,3.0,11.0,6.0,4.0,13.0,3.0,8.0,0.9223,5,0.9453,5,-0.57,-0.3,-0.56,1.34,-0.33,0.71,-0.89,-0.56,0.7,0.71,10,10.0,1,1,-0.71,-0.32,-0.78,0.65,-0.62,1,1,-0.08,0.89,-1.26,-0.13,-0.13,1,4,0.34,0.02,0.26,1.1,1,4,10,0
10182,1,8,199503.0,0.6248,0.2493,48.018,57.237,0.9993,0.942,0.8007,0.2077,0.0814,4.0,4.0,15.0,8.0,1.0,4.0,29.0,4.0,2.0,4.0,4.0,29.0,8.0,0.0,0.0,4.0,8.0,1.3703,5,1.2476,5,0.03,-0.7,-0.17,-0.18,2.15,-0.33,1.4,1.38,-0.14,0.21,6,8.0,1,1,-0.32,0.69,0.45,0.31,1.98,8,8,0.01,0.17,0.16,-0.13,-0.13,2,4,1.3,1.56,1.15,1.1,2,5,3,12
10183,2,8,199410.0,0.7865,0.2442,49.9663,58.9156,0.9997,0.9626,0.8809,0.2867,0.0962,4.0,4.0,43.0,8.0,2.0,2.0,13.0,4.0,1.0,4.0,4.0,43.0,8.0,2.0,13.0,4.0,6.0,0.1878,4,0.2413,4,0.0,-1.33,1.34,-0.96,-0.33,0.1,0.25,0.16,1.34,1.39,10,8.0,1,8,-0.03,0.01,-1.07,-0.55,-0.13,3,8,0.01,0.17,-1.23,-0.13,-0.65,1,3,-0.28,0.03,0.26,0.2,1,4,10,4
10187,2,6,199504.0,-0.0243,0.2438,39.7759,50.4986,0.9902,0.7205,0.3154,0.0747,0.0551,4.0,4.0,29.0,2.0,2.0,3.0,49.0,4.0,1.0,4.0,4.0,29.0,2.0,3.0,49.0,6.0,6.0,0.7085,5,0.6029,5,1.16,0.9,1.62,1.71,-1.57,-0.33,-0.89,-1.38,-0.04,0.63,4,6.0,1,1,0.36,0.28,-0.56,0.13,-0.29,1,1,0.9,-0.74,0.58,1.32,1.35,2,1,-0.68,-1.09,-1.38,-0.75,1,5,4,0
10191,2,1,199311.0,-1.1737,0.276,23.8876,38.5661,0.5613,0.076,0.0426,0.0406,0.047,2.0,2.0,33.0,9.0,16.0,2.0,45.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,-0.281,3,-0.3075,3,-1.13,-0.7,-2.09,-1.31,-0.36,-0.33,0.68,-0.23,-0.31,-2.62,11,11.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,4,2,0.28,0.4,-0.49,-0.35,1,3,11,17
10192,1,7,199411.0,-0.3262,0.2087,35.3354,47.3637,0.9678,0.4944,0.1655,0.0569,0.0509,2.0,2.0,29.0,6.0,0.0,0.0,0.0,2.0,7.0,2.0,2.0,29.0,6.0,0.0,0.0,5.0,2.0,0.0027,3,0.0908,4,1.76,-0.3,-0.17,0.19,-0.97,0.1,0.25,0.16,0.08,-0.2,4,8.0,1,1,-0.17,0.2,-0.43,0.8,-0.13,3,2,-0.66,0.38,0.34,-0.94,-0.13,3,1,-2.03,0.81,0.33,0.52,1,4,11,3
10193,2,8,199408.0,-1.7413,0.4018,19.1097,32.6739,0.1356,0.029,0.0308,0.0379,0.0464,4.0,4.0,11.0,8.0,1.0,4.0,13.0,4.0,1.0,4.0,4.0,13.0,8.0,4.0,11.0,4.0,13.0,1.0269,5,1.0433,5,0.0,-0.3,-0.56,0.19,0.27,-0.89,-0.89,-0.6,0.98,0.71,8,6.0,1,1,-0.03,0.2,1.29,1.32,0.03,1,2,0.74,0.89,1.15,-0.13,0.8,1,4,1.33,1.56,1.15,1.1,1,4,8,5
10205,2,8,199503.0,-0.0341,0.2528,39.6388,50.3963,0.9898,0.7145,0.3091,0.0739,0.0549,2.0,4.0,25.0,8.0,0.0,0.0,0.0,2.0,7.0,2.0,4.0,25.0,8.0,0.0,0.0,2.0,8.0,0.5788,5,0.4829,4,-1.73,-0.93,-1.68,-1.73,1.52,1.27,-0.89,-2.26,-0.29,0.21,8,8.0,1,2,-0.71,0.2,-0.87,0.7,-0.71,1,2,-0.1,0.63,1.15,-0.13,-0.13,2,3,-0.31,1.07,0.14,1.1,1,5,3,2
10206,2,8,199510.0,1.5791,0.2161,59.2751,67.1431,1.0,0.9963,0.9952,0.8286,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6767,5,0.6386,5,1.76,0.9,1.21,1.69,1.55,-0.89,1.83,0.61,-0.55,-0.77,8,0.0,1,1,0.4,1.97,-0.85,-1.73,-0.33,1,8,0.01,0.17,0.16,-0.13,-0.13,2,1,-0.57,-0.68,-1.09,-1.11,1,5,10,10
10209,1,5,199410.0,-1.4407,0.2683,21.3529,35.7946,0.3273,0.047,0.035,0.039,0.0466,2.0,4.0,51.0,8.0,6.0,2.0,43.0,2.0,2.0,2.0,4.0,51.0,8.0,2.0,43.0,3.0,5.0,-0.3711,2,-0.3938,2,0.03,-0.3,-0.69,-0.84,0.91,1.69,0.25,2.03,0.16,0.52,8,3.0,1,1,1.03,0.84,1.29,1.48,1.98,1,2,-0.2,0.28,0.19,-0.13,-0.13,4,3,-0.23,1.17,0.89,0.8,1,4,10,2
10211,2,8,199410.0,0.4506,0.2254,45.8947,55.4284,0.9986,0.9088,0.6826,0.1492,0.0704,5.0,4.0,29.0,8.0,1.0,4.0,31.0,5.0,1.0,4.0,3.0,31.0,8.0,5.0,29.0,3.0,7.0,1.0961,5,1.1116,5,0.6,-0.13,0.1,0.19,-0.33,-0.47,-0.05,0.16,0.85,0.1,11,6.0,3,2,-4.07,0.77,0.65,-3.4,-0.13,1,1,0.69,0.17,0.92,-0.51,0.65,1,2,0.56,-0.51,0.34,1.1,1,4,10,3
10216,1,8,199412.0,0.3065,0.2334,44.1091,53.9321,0.9975,0.8695,0.5679,0.1166,0.064,4.0,4.0,41.0,8.0,1.0,2.0,11.0,4.0,1.0,2.0,4.0,11.0,8.0,4.0,41.0,4.0,5.0,0.1295,4,0.0312,3,0.6,-0.3,1.62,0.19,-0.33,0.1,0.25,0.16,0.73,1.39,11,8.0,1,1,1.44,1.19,0.65,-0.02,1.02,1,2,-0.29,0.02,0.64,-0.41,-0.69,2,1,-0.41,-0.8,1.15,1.1,1,4,12,1
10218,1,8,199501.0,0.6707,0.2592,48.5729,57.7134,0.9994,0.9487,0.8265,0.2275,0.0851,2.0,4.0,13.0,8.0,0.0,0.0,0.0,2.0,7.0,2.0,4.0,13.0,8.0,0.0,0.0,3.0,4.0,-0.1277,3,-0.1708,3,1.19,-0.3,0.1,-0.18,-0.33,0.1,0.25,0.16,0.98,-1.3,4,11.0,1,1,1.1,0.2,0.3,1.0,1.61,1,1,-0.2,0.28,-0.87,-0.13,-0.13,4,3,1.44,0.44,-0.9,-1.11,2,5,1,1
10220,1,8,199505.0,1.0386,0.2484,52.9716,61.5325,0.9999,0.9816,0.9528,0.4587,0.1333,2.0,4.0,37.0,8.0,0.0,0.0,0.0,2.0,7.0,2.0,4.0,37.0,8.0,0.0,0.0,4.0,2.0,-0.9952,1,-1.1185,1,-1.73,-0.13,0.1,0.19,-0.33,0.1,0.25,0.16,0.24,-0.17,5,11.0,3,2,1.28,0.06,-0.46,1.32,0.86,3,2,-0.48,-0.95,-1.87,1.06,-0.62,2,2,-4.0,-0.52,-1.38,-1.11,1,5,5,1
10222,1,2,199311.0,-2.1707,0.3819,16.9861,28.2156,0.0295,0.016,0.0281,0.0371,0.0462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5349,2,-0.5407,2,-1.73,0.9,-1.41,0.03,-0.33,-0.47,-0.49,1.26,1.59,-2.7,10,0.0,3,2,-0.05,-0.95,-0.92,-1.05,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,2,4,-0.31,-1.38,-0.9,0.74,8,3,11,6
10224,1,8,199410.0,0.5015,0.2403,46.5175,55.9562,0.9989,0.9199,0.7201,0.1638,0.0732,4.0,4.0,41.0,8.0,1.0,4.0,27.0,4.0,1.0,4.0,4.0,27.0,8.0,4.0,41.0,3.0,8.0,0.5769,5,0.6491,5,0.6,-0.13,0.1,0.19,-0.33,0.1,0.25,0.16,1.0,0.63,6,10.0,9,9,-0.03,0.2,0.3,-0.11,-0.13,9,9,0.01,0.17,0.16,-0.13,-0.13,4,3,0.14,0.03,0.61,0.69,1,4,10,3
10226,2,1,199412.0,1.8276,0.2224,62.0209,69.7227,1.0,0.9983,0.9984,0.9158,0.4695,5.0,4.0,11.0,8.0,1.0,3.0,11.0,5.0,1.0,3.0,4.0,11.0,9.0,5.0,11.0,4.0,6.0,0.8994,5,0.9587,5,1.16,0.27,0.1,1.71,-0.33,0.52,0.25,0.86,1.59,0.96,10,10.0,1,8,-0.03,0.2,0.3,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,4,3,0.83,-0.6,-1.38,-1.11,2,4,12,4
10227,2,3,199502.0,0.9546,0.2269,51.9739,60.6604,0.9998,0.9766,0.9349,0.3959,0.1186,4.0,4.0,11.0,3.0,1.0,3.0,41.0,4.0,1.0,3.0,2.0,41.0,3.0,4.0,11.0,5.0,4.0,0.2531,4,0.2994,4,0.6,-0.3,-0.17,0.19,-0.97,-0.33,-0.48,-0.56,-0.73,-0.2,10,8.0,1,1,-0.8,-0.42,0.28,-0.38,0.53,1,1,-0.29,0.53,-0.87,-0.13,-1.04,1,3,-0.31,-0.6,-1.38,-1.11,2,5,2,0
10228,2,8,199311.0,-0.9251,0.2095,26.7027,41.1471,0.7576,0.1269,0.0562,0.043,0.0476,2.0,4.0,51.0,8.0,6.0,2.0,41.0,2.0,2.0,2.0,4.0,51.0,8.0,2.0,41.0,4.0,4.0,-0.5007,2,-0.5953,2,0.03,0.9,1.23,0.51,-0.33,1.69,1.1,1.71,0.55,1.09,6,10.0,1,8,-1.0,-0.62,-1.27,-0.39,-1.91,1,2,0.15,2.11,0.98,1.26,-0.42,2,3,-1.71,-0.54,0.61,0.4,1,3,11,0
